session_id,unit_id,phase,mode,predicted_label,accepted_label,raw_json,model,created_at
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence02,normal,prompt1,EVALUATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""bad322a9-bf5c-4491-9190-28653f3ec3ee""}",qwen-plus,2026-03-24T07:12:38.111Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence02,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""7750b64b-7963-4bcd-89be-5e7fc3d09904""}",qwen-plus,2026-03-24T07:14:34.550Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""0170947d-fbb7-4912-b481-faff5235c4ba""}",qwen-plus,2026-03-24T07:12:39.472Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence03,normal,prompt2,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""29c59b6d-4f24-4023-a79e-f4b34843c4e1""}",qwen-plus,2026-03-24T07:14:36.543Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""8b8c515d-960a-48a0-b18c-28731f9ccb05""}",qwen-plus,2026-03-24T07:12:40.702Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence04,normal,prompt2,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""eb74088f-e1cf-476f-9344-3b21668ca2a8""}",qwen-plus,2026-03-24T07:14:37.914Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""f72e5c56-5058-4f06-8a6f-cb5402f6a672""}",qwen-plus,2026-03-24T07:12:41.935Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0001_sentence05,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""2248a22f-afbc-4c7d-a221-26e4b32190d8""}",qwen-plus,2026-03-24T07:14:39.144Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence01,normal,custom,EXPLANATION,EXPLANATION,,,2026-03-24T07:18:50.862Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""b735743f-f728-4cf0-afe0-7b7959d5364e""}",qwen-plus,2026-03-24T07:15:12.555Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence01,normal,prompt2,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""338e8ac8-2bc0-46b3-aded-564ed7f93780""}",qwen-plus,2026-03-24T07:15:28.285Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence02,normal,custom,EVALUATION,EVALUATION,,,2026-03-24T07:19:02.990Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""1f93b3c9-1b99-475a-ad64-3812d61ba876""}",qwen-plus,2026-03-24T07:15:13.739Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence02,normal,prompt2,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""6c30423f-ec99-40fb-8bac-369a187c0286""}",qwen-plus,2026-03-24T07:15:29.568Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence03,normal,custom,RESPONSIBILITY,RESPONSIBILITY,,,2026-03-24T07:19:06.922Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""18198076-7bab-40ca-829d-a8a3bb334a33""}",qwen-plus,2026-03-24T07:15:15.606Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence03,normal,prompt2,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""69dcd625-ae98-4100-a633-ee3cf71aada5""}",qwen-plus,2026-03-24T07:15:30.860Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence04,normal,custom,APPLICATION,APPLICATION,,,2026-03-24T07:19:22.619Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""29ca0f32-a788-4366-8d8b-bf01c9140c64""}",qwen-plus,2026-03-24T07:15:17.080Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence04,normal,prompt2,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""346fee10-a679-4ae5-975a-b33c45b5b63e""}",qwen-plus,2026-03-24T07:15:32.116Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence05,normal,custom,IMPLICATION,IMPLICATION,,,2026-03-24T07:19:22.809Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""79dd3950-68cf-498d-af68-eb09f1718488""}",qwen-plus,2026-03-24T07:15:18.277Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0002_sentence05,normal,prompt2,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""86b72a76-7268-423c-8b99-6c19a26e0c80""}",qwen-plus,2026-03-24T07:15:33.509Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0003_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""cf0d837b-36c1-49f7-972d-d5be04523b4e""}",qwen-plus,2026-03-24T07:19:56.376Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0003_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""c13405d0-6711-461f-9a4a-e3314dee00f0""}",qwen-plus,2026-03-24T07:19:57.619Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""4b19aff1-d71b-4628-a33f-ca94bb479620""}",qwen-plus,2026-03-24T07:19:59.195Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0003_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""2656e63f-dfb7-4873-bc9d-399ea092f3e1""}",qwen-plus,2026-03-24T07:20:00.449Z
9cad3b18-0c16-436c-b659-04ae1ea211de,essay0003_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""528606de-2ab5-4ca1-993a-43b7a115d1e7""}",qwen-plus,2026-03-24T07:20:05.050Z
a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence01,normal,prompt1,EXPLANATION,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""openai"",""request_id"":""49463cb7-1ff1-48a4-ac52-84eeb39a2269""}",gpt-4o-mini-2024-07-18,2026-03-24T05:58:43.790Z
a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""3ed902be-ddce-4150-b5df-0ce61b0a3018""}",qwen-plus,2026-03-24T05:58:46.351Z
a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""5cf73f64-51d6-4012-9142-5e7d2351e61c""}",qwen-plus,2026-03-24T05:58:47.675Z
a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""d12025ac-c2aa-4edb-844a-5f5b5fc321d1""}",qwen-plus,2026-03-24T05:58:49.472Z
a8e9236a-4e78-48a4-8fc6-c9fcbbc722da,essay0001_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""897be128-df8d-43f8-a149-01502ce207f8""}",qwen-plus,2026-03-24T05:58:51.456Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""d0e32057-92f7-4b23-b225-891af038060e""}",qwen-plus,2026-03-24T07:10:40.480Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""4bc9fa82-a699-4d5c-9138-39a0442d1046""}",qwen-plus,2026-03-24T07:10:42.383Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""8f86ab5d-1ee6-487c-aac7-c327ad15eb1f""}",qwen-plus,2026-03-24T07:10:44.171Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""83e4559e-a859-496e-999a-6080c253e95c""}",qwen-plus,2026-03-24T07:10:46.022Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""b2b3abaa-f129-4c0d-be41-bbfe44328e3f""}",qwen-plus,2026-03-24T07:10:47.709Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""89f2e27a-c4d1-4580-8278-d31b7c4b1532""}",qwen-plus,2026-03-24T07:12:38.792Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""90fea57e-e80c-4232-b62b-5aee261ff47d""}",qwen-plus,2026-03-24T07:12:40.134Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""053b077a-3137-423b-afbe-3cb39072ff7c""}",qwen-plus,2026-03-24T07:12:41.435Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""0bace858-00a1-4a52-9bb7-1f0c0cecdc29""}",qwen-plus,2026-03-24T07:12:42.623Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""3f6f7d8d-2e52-45e9-bfc7-f2eee03d7c0d""}",qwen-plus,2026-03-24T07:12:43.872Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0003_sentence01,normal,prompt1,EXPLANATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""c711f28c-3146-43bd-85cf-8a28356012c6""}",qwen-plus,2026-03-24T07:13:49.970Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0003_sentence02,normal,prompt1,EVALUATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""592ec3da-6c24-43a7-896a-95387013b655""}",qwen-plus,2026-03-24T07:13:51.313Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""8d3e12cf-1729-4e80-ae02-384a07e6fcdb""}",qwen-plus,2026-03-24T07:13:53.157Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""9f9d82fd-03ee-4e11-85a5-19a4a363b1c4""}",qwen-plus,2026-03-24T07:13:54.960Z
b1f1ca7b-3e68-4ffa-99d8-b3bc29124882,essay0003_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""97f18bfb-5c9e-47d8-9a99-42aee7cf6d6d""}",qwen-plus,2026-03-24T07:13:56.890Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0001_sentence01,normal,prompt1,CODE,CODE,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""78b7c713-1c41-467f-aee1-a470e226cc31""}",qwen-plus,2026-03-24T07:13:18.563Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""81d675ec-ce77-4a6c-87ed-99466995ab1e""}",qwen-plus,2026-03-24T07:13:19.896Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""5a084d90-97b4-490e-9796-a863087ba838""}",qwen-plus,2026-03-24T07:13:22.074Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""57fe100f-c422-4236-9581-32f41d63b69f""}",qwen-plus,2026-03-24T07:13:23.571Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""9664e954-10df-4a63-aee7-d1b2c471f6fb""}",qwen-plus,2026-03-24T07:13:24.937Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0002_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""5b3caafe-4898-4dc3-9de6-9eb36c362ba4""}",qwen-plus,2026-03-24T07:31:27.701Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0002_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""235327de-f1e3-438c-82af-5ec2487da55e""}",qwen-plus,2026-03-24T07:31:28.972Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""e70a9a20-8400-4263-af69-1d207182bc47""}",qwen-plus,2026-03-24T07:31:30.221Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0002_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""eb2bc3af-0ba3-4e33-a8b0-dd5c59ac6ef2""}",qwen-plus,2026-03-24T07:31:31.353Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0002_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""38fdcdad-5e12-4de7-b426-7118bbbdea80""}",qwen-plus,2026-03-24T07:31:33.180Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""21d296be-4f33-4c31-b1e6-102cf2aade46""}",qwen-plus,2026-03-24T07:31:55.583Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""8d08e474-1451-4837-9707-2473129fd248""}",qwen-plus,2026-03-24T07:31:56.818Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""4575d083-d895-41f3-adf3-840f518f8452""}",qwen-plus,2026-03-24T07:31:58.128Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""a991f397-4a9d-4229-b1fc-08b445e6cde6""}",qwen-plus,2026-03-24T07:31:59.615Z
b4241dc0-dd0f-476f-b703-0db1e54d326b,essay0003_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""d59b2e9c-5d61-44cd-9058-15bd45395aa8""}",qwen-plus,2026-03-24T07:32:00.978Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0001_sentence01,normal,prompt1,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""e4a37ce7-1d31-40c9-9374-9008dca1b88c""}",qwen-plus,2026-03-24T07:13:01.304Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""280bea83-966a-4bd3-88d6-2966e9055032""}",qwen-plus,2026-03-24T07:13:02.573Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""69e50cb7-df66-49fe-b371-65b8587cf8e3""}",qwen-plus,2026-03-24T07:13:03.838Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""23ed3cf3-8d6f-43c8-8661-b5faa4532a8e""}",qwen-plus,2026-03-24T07:13:05.326Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""9ea23690-1269-4f36-90e4-87663a54ec28""}",qwen-plus,2026-03-24T07:13:06.583Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence01,normal,prompt1,EXPLANATION,,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""95dd69a7-c027-470d-9f73-12bb4ec762ae""}",qwen-plus,2026-03-24T07:13:18.905Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""7a44e061-fe77-4fec-8e97-e9585a2877b2""}",qwen-plus,2026-03-24T07:13:33.054Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence02,normal,prompt1,EVALUATION,,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""76d7125b-78ff-410f-9969-f0268ba91418""}",qwen-plus,2026-03-24T07:13:20.148Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""165f365a-2ba3-48e4-b052-dd8c3e132f42""}",qwen-plus,2026-03-24T07:13:34.364Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence03,normal,prompt1,RESPONSIBILITY,,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""8942773c-5f5a-4158-a2ef-dc82cd899fe3""}",qwen-plus,2026-03-24T07:13:21.374Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""82887941-ebfa-414f-90c4-75bd81186d58""}",qwen-plus,2026-03-24T07:13:35.801Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence04,normal,prompt1,APPLICATION,,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""69fe13f6-86a6-4347-b882-3e6a854d5c5a""}",qwen-plus,2026-03-24T07:13:22.709Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""780ae837-b9bf-4510-9474-eb73d79acccc""}",qwen-plus,2026-03-24T07:13:38.306Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence05,normal,prompt1,IMPLICATION,,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""1c77c827-e7a6-413a-9681-9672f325a58a""}",qwen-plus,2026-03-24T07:13:24.054Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0002_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""9d35ae1e-568b-40b7-8712-4fa028dd2afc""}",qwen-plus,2026-03-24T07:13:39.450Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0003_sentence01,normal,prompt2,EXPLANATION,EXPLANATION,"{""raw_text"":""{\""label\"":\""EXPLANATION\""}"",""provider"":""qwen"",""request_id"":""e915cb06-52a0-432d-8648-2516ff8d30e5""}",qwen-plus,2026-03-24T07:14:00.706Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0003_sentence02,normal,prompt2,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""8786d368-8f44-41ab-9f85-acf272deb139""}",qwen-plus,2026-03-24T07:14:02.415Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0003_sentence03,normal,prompt2,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""d4ed6cd1-5fc0-4738-aa31-e92b5bfcb1d0""}",qwen-plus,2026-03-24T07:14:04.067Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0003_sentence04,normal,prompt2,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""8e98a830-755d-406a-a929-78fde9ce4e3e""}",qwen-plus,2026-03-24T07:14:05.853Z
b53479f7-2a8e-43ee-b8e0-7ca5ecec7da0,essay0003_sentence05,normal,prompt2,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""31d6b490-6e8b-4e09-9b2a-d23a79cb8fb7""}",qwen-plus,2026-03-24T07:14:07.256Z
b74791d6-56db-42c6-8627-334bf28562bc,essay0001_sentence01,normal,prompt1,CODE,CODE,"{""raw_text"":""{\""label\"":\""CODE\""}"",""provider"":""qwen"",""request_id"":""08fc3712-0c3f-4991-af97-8dfe89288314""}",qwen-plus,2026-03-24T09:18:16.597Z
b74791d6-56db-42c6-8627-334bf28562bc,essay0001_sentence02,normal,prompt1,EVALUATION,EVALUATION,"{""raw_text"":""{\""label\"":\""EVALUATION\""}"",""provider"":""qwen"",""request_id"":""755a3267-9a18-426f-a8ce-b1e3440ef0f2""}",qwen-plus,2026-03-24T09:18:18.495Z
b74791d6-56db-42c6-8627-334bf28562bc,essay0001_sentence03,normal,prompt1,RESPONSIBILITY,RESPONSIBILITY,"{""raw_text"":""{\""label\"":\""RESPONSIBILITY\""}"",""provider"":""qwen"",""request_id"":""7f966e90-1e15-41f4-a791-c97fab28bfb9""}",qwen-plus,2026-03-24T09:18:21.369Z
b74791d6-56db-42c6-8627-334bf28562bc,essay0001_sentence04,normal,prompt1,APPLICATION,APPLICATION,"{""raw_text"":""{\""label\"":\""APPLICATION\""}"",""provider"":""qwen"",""request_id"":""2a8b8708-626f-4ff0-a481-f323eff766f9""}",qwen-plus,2026-03-24T09:18:23.168Z
b74791d6-56db-42c6-8627-334bf28562bc,essay0001_sentence05,normal,prompt1,IMPLICATION,IMPLICATION,"{""raw_text"":""{\""label\"":\""IMPLICATION\""}"",""provider"":""qwen"",""request_id"":""3ba677a4-dd7a-4656-b4a4-6644106a040d""}",qwen-plus,2026-03-24T09:18:26.184Z
